room_id,last_modified,price,latitude,longitude
4455420,2017-07-11T19:13:44Z,200,32.723817,-117.163382
4455583,2017-07-11T20:49:00Z,375,32.725763,-117.162545
4457970,2017-07-11T15:14:05Z,55,32.747622,-117.135677
4458036,2017-07-11T19:25:32Z,290,32.809606,-117.227436
4464050,2017-07-11T16:25:09Z,85,32.715173,-117.162103
4464790,2017-07-11T15:09:58Z,60,32.798185,-117.137931
4470229,2017-07-11T19:10:58Z,200,32.775178,-117.251504
4470321,2017-07-11T15:26:39Z,60,32.806568,-117.236918
4470519,2017-07-11T19:22:15Z,300,32.775555,-117.252019
4470955,2017-07-11T16:21:42Z,100,32.739277,-117.250379
4477169,2017-07-11T17:53:31Z,125,32.740254,-117.132424
4483919,2017-07-11T18:09:24Z,149,32.717654,-117.134165
4485116,2017-07-11T20:54:36Z,500,32.710887,-117.244534
4492806,2017-07-11T19:26:58Z,287,32.854683,-117.257574
4492818,2017-07-11T20:50:32Z,349,32.718826,-117.153207
4493583,2017-07-11T18:12:45Z,150,32.762104,-117.250085
4499901,2017-07-11T20:45:21Z,495,32.792119,-117.247377
4501169,2017-07-11T15:51:19Z,65,32.739188,-117.123745
4503280,2017-07-11T18:08:32Z,150,32.797283,-117.167457
4504075,2017-07-11T18:18:00Z,179,32.766666,-117.253151
4504424,2017-07-11T18:13:01Z,161,32.754961,-117.124967
4504426,2017-07-11T19:27:12Z,253,32.793725,-117.240283
4512204,2017-07-11T15:08:56Z,53,32.749605,-117.239633
4517205,2017-07-11T19:22:50Z,249,32.799461,-117.253159
4523428,2017-07-11T15:51:13Z,73,32.752205,-117.140697
4530817,2017-07-11T15:12:44Z,52,32.727556,-117.108251
4539530,2017-07-11T17:30:42Z,97,32.792027,-117.233687
4540833,2017-07-11T20:40:50Z,310,32.813227,-117.263379
4541074,2017-07-11T20:43:03Z,400,32.809103,-117.04132
4541431,2017-07-11T18:09:03Z,150,32.981895,-117.254196
4548008,2017-07-11T20:48:00Z,395,32.847541,-117.251647
4558828,2017-07-11T15:52:29Z,70,32.773508,-117.199645
4558846,2017-07-11T16:31:51Z,125,32.74856,-117.242177
4564300,2017-07-11T15:06:04Z,40,32.836323,-117.275321
4564676,2017-07-11T19:28:10Z,300,32.777397,-117.252368
4567108,2017-07-11T18:10:28Z,150,32.829356,-117.27717
4567757,2017-07-11T17:40:38Z,110,32.71154,-117.145851
4574280,2017-07-11T17:34:15Z,99,32.796176,-117.248094
4574688,2017-07-11T19:23:10Z,275,32.783565,-117.251584
4576460,2017-07-11T16:22:53Z,85,32.758168,-117.15666
4581507,2017-07-11T15:13:30Z,50,32.758375,-117.1436
4585708,2017-07-11T19:35:52Z,210,32.740007,-117.250093
4588484,2017-07-11T17:52:55Z,125,32.813902,-117.269117
4588931,2017-07-11T18:09:29Z,155,32.723482,-117.128738
4589599,2017-07-11T17:26:39Z,95,32.753978,-117.249306
4592724,2017-07-11T15:18:13Z,60,32.811623,-117.25945
4597500,2017-07-11T16:31:43Z,120,32.992269,-117.070669
4601701,2017-07-11T17:40:36Z,120,32.743585,-117.176447
4602584,2017-07-11T16:21:15Z,85,32.731609,-117.050005
4605402,2017-07-11T17:24:26Z,95,32.756261,-117.139913
4607112,2017-07-11T18:07:50Z,150,32.806201,-117.239596
4607640,2017-07-11T17:42:01Z,120,32.746879,-117.127673
4613374,2017-07-11T17:23:20Z,100,32.725969,-117.110931
4616636,2017-07-11T17:18:59Z,74,32.746959,-117.133741
4623080,2017-07-11T17:43:30Z,119,32.752905,-117.249176
4624282,2017-07-11T17:25:50Z,99,32.790411,-117.24186
4625302,2017-07-11T15:50:16Z,70,32.864131,-117.222654
4625371,2017-07-11T15:15:01Z,49,32.839417,-117.206233
4637421,2017-07-11T15:54:46Z,75,32.74925,-117.241035
4639073,2017-07-11T19:10:34Z,200,33.000518,-117.063356
4639208,2017-07-11T20:39:54Z,350,32.73613,-117.163692
4651061,2017-07-11T18:18:04Z,179,32.75156,-117.249088
4651184,2017-07-11T20:50:20Z,400,32.709793,-117.237878
4653327,2017-07-11T15:09:48Z,54,32.791485,-117.065212
4659977,2017-07-11T15:10:04Z,49,32.836668,-117.179663
4661851,2017-07-11T17:52:15Z,129,32.710753,-117.144022
4661911,2017-07-11T19:10:50Z,189,32.816257,-117.218691
4672107,2017-07-11T16:21:29Z,88,32.71435,-117.155621
4679707,2017-07-11T17:22:34Z,100,32.863928,-117.222919
4694034,2017-07-11T15:14:36Z,59,32.707944,-117.146684
4694089,2017-07-11T16:28:40Z,89,32.721137,-117.165535
4710715,2017-07-11T15:06:47Z,38,32.759425,-117.066163
4715935,2017-07-11T18:16:27Z,150,32.751635,-117.235116
4719408,2017-07-11T21:34:22Z,600,32.983712,-117.163985
4720975,2017-07-11T17:22:06Z,99,32.806917,-117.243908
4727260,2017-07-11T20:42:52Z,350,32.84359,-117.196942
4730272,2017-07-11T15:09:34Z,52,32.791328,-117.065335
4730878,2017-07-11T17:19:33Z,79,32.784871,-117.113533
4736280,2017-07-11T19:25:27Z,275,32.818395,-117.215091
4738523,2017-07-11T17:40:57Z,120,32.739243,-117.127688
4738551,2017-07-11T17:27:53Z,100,32.71216,-117.152038
4745141,2017-07-11T19:29:04Z,226,32.765576,-117.251238
4747661,2017-07-11T16:21:39Z,85,32.622773,-116.960864
4751964,2017-07-11T15:49:37Z,79,32.830702,-117.27503
4753438,2017-07-11T19:30:07Z,250,32.719899,-117.123412
4759842,2017-07-11T19:22:22Z,300,32.800657,-117.23535
4761082,2017-07-11T16:32:28Z,185,32.751056,-117.217487
4766353,2017-07-11T17:52:35Z,138,32.745666,-117.141734
4767616,2017-07-11T15:14:47Z,50,32.739965,-117.172748
4768487,2017-07-11T17:23:23Z,85,32.74915,-117.065561
4772194,2017-07-11T17:20:38Z,70,32.737808,-117.229458
4773951,2017-07-11T15:54:56Z,75,32.725281,-117.250079
4775663,2017-07-11T17:53:23Z,135,32.708682,-117.141325
4783671,2017-07-11T19:28:00Z,225,32.79826,-117.232897
4788049,2017-07-11T18:15:28Z,150,32.717153,-117.153547
4792633,2017-07-11T18:08:46Z,149,32.815653,-117.210997
4794479,2017-07-11T17:43:01Z,109,32.753521,-117.226973
4796400,2017-07-11T20:42:52Z,479,32.755769,-117.149198
4800390,2017-07-11T15:12:34Z,55,32.732601,-117.051231
4803218,2017-07-11T17:21:49Z,99,32.709533,-117.151619
4806635,2017-07-11T19:25:33Z,300,32.766617,-117.180617
4807730,2017-07-11T18:11:14Z,175,32.764532,-117.251142
4809307,2017-07-11T17:53:39Z,139,32.726775,-117.133087
4809716,2017-07-11T19:09:58Z,185,32.752495,-117.114163
4810002,2017-07-11T16:32:13Z,180,32.755186,-117.133333
4814208,2017-07-11T19:22:18Z,285,32.767792,-117.123542
4815319,2017-07-11T18:06:46Z,150,32.757195,-117.073565
4816420,2017-07-11T16:12:21Z,62,32.831241,-117.277709
4816925,2017-07-11T17:40:53Z,120,32.838809,-117.28047
4821056,2017-07-11T19:22:13Z,235,32.772485,-117.252253
4823752,2017-07-11T19:26:12Z,270,32.73908,-117.25259
4824356,2017-07-11T17:59:05Z,135,32.750723,-117.232519
4831192,2017-07-11T15:09:09Z,58,32.762434,-117.14086
4831440,2017-07-11T17:53:38Z,135,32.761656,-117.141659
4834042,2017-07-11T17:26:11Z,90,32.736796,-117.165154
4839034,2017-07-11T18:08:45Z,180,32.759135,-117.106851
4841072,2017-07-11T20:49:04Z,308,32.709097,-117.163101
4855155,2017-07-11T19:26:29Z,245,32.747665,-117.242467
4856774,2017-07-11T15:08:43Z,40,32.768908,-117.060734
4857549,2017-07-11T17:20:42Z,71,32.763847,-117.196936
4862471,2017-07-11T16:11:29Z,75,32.739539,-117.160914
4863601,2017-07-11T18:09:18Z,150,32.699858,-117.138299
4869050,2017-07-11T18:20:08Z,179,32.751605,-117.23953
4872885,2017-07-11T17:33:29Z,97,32.744873,-117.158886
4874770,2017-07-12T02:18:44Z,800,32.787443,-117.239284
4875600,2017-07-11T18:17:21Z,159,32.782895,-117.251554
4877962,2017-07-11T22:00:52Z,129,32.953092,-117.233141
4884824,2017-07-11T17:28:31Z,100,32.750995,-117.249133
4885254,2017-07-11T17:42:01Z,120,32.73527,-117.119168
4891637,2017-07-11T19:30:07Z,299,32.738791,-117.160287
4903626,2017-07-11T19:25:25Z,248,32.761123,-117.105146
4909793,2017-07-11T15:12:22Z,42,32.758156,-117.066083
4930955,2017-07-11T17:52:24Z,139,32.76206,-117.125481
4942195,2017-07-11T19:28:46Z,300,32.792924,-117.244412
4942366,2017-07-11T20:39:45Z,327,32.741752,-117.145508
4942702,2017-07-11T19:10:14Z,199,32.737741,-117.244501
4946937,2017-07-11T15:51:54Z,65,32.708195,-117.130156
4950942,2017-07-11T20:39:47Z,372,32.731903,-117.126537
4951086,2017-07-11T17:44:04Z,109,32.74985,-117.244539
4951262,2017-07-11T17:53:11Z,139,32.781465,-117.251247
4951548,2017-07-11T18:10:20Z,165,32.806338,-117.252365
4968171,2017-07-11T17:17:14Z,152,32.757168,-117.106343
4968290,2017-07-11T15:53:24Z,79,32.745655,-117.164848
4974496,2017-07-11T18:09:16Z,180,32.704832,-117.119739
4978925,2017-07-11T15:09:36Z,45,32.792107,-117.088999
4979004,2017-07-11T15:09:41Z,55,32.79168,-117.089101
4983483,2017-07-11T19:23:06Z,275,32.828682,-117.279691
4986250,2017-07-11T17:21:55Z,95,32.751976,-117.141986
4987767,2017-07-11T16:36:14Z,58,32.802204,-117.245426
4995256,2017-07-11T17:40:47Z,119,32.712121,-117.144268
4995988,2017-07-11T20:48:00Z,320,32.804215,-117.243997
4997312,2017-07-11T17:23:00Z,90,32.75746,-117.121959
4997701,2017-07-11T16:01:56Z,75,32.617546,-116.956672
5005035,2017-07-11T15:49:35Z,75,32.760115,-117.155826
5006040,2017-07-11T15:12:27Z,60,32.749434,-117.12519
5012663,2017-07-11T17:18:51Z,50,32.740365,-117.095265
5014151,2017-07-11T19:13:21Z,200,32.797483,-117.245873
5022765,2017-07-11T15:05:43Z,39,32.841359,-117.20819
5029634,2017-07-11T17:52:39Z,140,32.82842,-117.275861
5037556,2017-07-11T19:28:07Z,225,32.766621,-117.252054
5039913,2017-07-11T19:37:41Z,225,32.733418,-117.229758
5041080,2017-07-11T21:37:42Z,799,32.830656,-117.280024
5041842,2017-07-11T19:14:37Z,199,32.745808,-117.153063
5047824,2017-07-11T19:10:12Z,191,32.776691,-117.251741
5048035,2017-07-11T16:31:22Z,110,32.788544,-117.199324
5051156,2017-07-11T19:22:56Z,280,32.8596,-117.232487
5056676,2017-07-11T17:41:00Z,109,32.749306,-117.244748
5059745,2017-07-11T18:18:27Z,160,32.771384,-117.252719
5067573,2017-07-11T17:52:22Z,122,32.927853,-117.23295
5069540,2017-07-11T17:28:27Z,99,32.748003,-117.232156
5069562,2017-07-12T05:19:02Z,45,32.795152,-117.246766
5077385,2017-07-11T19:57:39Z,210,32.617235,-116.955314
5078539,2017-07-11T15:09:03Z,50,32.762676,-117.14087
5086336,2017-07-11T19:10:14Z,185,32.720179,-117.238099
5086845,2017-07-11T18:08:45Z,150,32.743605,-117.135082
5090644,2017-07-11T18:08:46Z,150,32.744945,-117.174682
5095616,2017-07-11T19:09:58Z,195,32.766047,-117.251999
5095958,2017-07-11T21:37:42Z,950,32.553238,-117.043716
5105009,2017-07-11T18:08:51Z,175,32.762675,-117.159363
5107081,2017-07-11T18:06:53Z,160,32.757858,-117.083142
5113536,2017-07-11T17:52:28Z,140,32.725095,-117.130723
5127939,2017-07-11T16:22:14Z,95,32.856804,-117.193705
5134312,2017-07-11T19:22:58Z,227,32.798202,-117.255316
5135456,2017-07-11T18:08:53Z,169,32.75315,-117.12701
5135652,2017-07-11T20:39:51Z,350,32.777466,-117.253208
5141118,2017-07-11T15:11:45Z,46,32.827281,-117.197439
5141464,2017-07-12T02:20:45Z,69,32.825902,-117.203937
5143646,2017-07-11T16:21:32Z,90,32.864852,-117.22656
5143984,2017-07-11T20:39:45Z,329,32.797271,-117.205643
5144341,2017-07-11T16:31:28Z,115,32.808862,-117.256427
5150287,2017-07-11T17:47:07Z,110,32.762855,-117.250635
5161009,2017-07-11T17:42:08Z,108,32.754799,-117.227127
5164484,2017-07-11T19:22:03Z,295,32.740503,-117.244715
5172596,2017-07-11T18:10:39Z,159,32.78211,-117.253616
5175254,2017-07-11T16:31:35Z,104,32.771067,-117.186288
5179392,2017-07-11T19:10:41Z,195,32.869295,-117.235081
5182558,2017-07-11T19:23:01Z,250,32.795056,-117.255793
5184355,2017-07-11T17:52:53Z,129,32.828044,-117.13851
5193537,2017-07-11T17:41:06Z,110,32.80454,-117.234941
5193738,2017-07-11T17:56:38Z,125,32.726638,-117.168686
5195841,2017-07-12T02:19:27Z,1428,32.736362,-117.254633
5201058,2017-07-11T21:35:24Z,649,32.825019,-117.274871
5204170,2017-07-11T21:38:27Z,1800,32.776199,-117.252271
5205535,2017-07-11T17:21:46Z,98,32.746573,-117.140586
5206339,2017-07-11T15:15:43Z,45,32.790282,-117.181787
5206413,2017-07-11T15:06:01Z,36,32.789685,-117.183627
5213355,2017-07-11T17:40:47Z,110,32.722125,-117.167349
5231680,2017-07-11T15:06:25Z,39,32.841367,-117.207587
5231705,2017-07-11T17:23:43Z,98,32.729446,-117.164873
5238444,2017-07-11T19:10:22Z,200,33.009297,-117.081201
5240688,2017-07-11T17:54:00Z,125,32.744633,-117.173092
5241530,2017-07-11T15:51:49Z,65,32.759451,-117.140029
5251368,2017-07-11T18:12:43Z,145,32.762405,-117.252442
5251463,2017-07-11T19:12:11Z,200,32.763897,-117.251969
5253172,2017-07-11T17:41:50Z,109,32.747429,-117.150112
5253705,2017-07-11T16:31:26Z,110,32.726443,-117.131537
5266176,2017-07-11T19:22:01Z,225,32.746804,-117.240201
5268227,2017-07-11T17:41:48Z,119,32.696341,-117.138471
5269002,2017-07-11T17:23:12Z,99,32.748087,-117.136196
5270255,2017-07-11T21:13:41Z,425,32.765564,-117.251582
5277420,2017-07-11T19:22:19Z,284,32.79727,-117.254084
5278064,2017-07-11T17:19:51Z,60,32.721942,-117.130155
5280038,2017-07-11T15:05:39Z,39,32.898639,-117.162159
5280149,2017-07-11T17:21:20Z,75,32.760488,-117.248247
5285136,2017-07-11T19:57:46Z,290,32.633652,-117.031437
5286077,2017-07-11T21:38:02Z,1500,32.816881,-117.22686
5287279,2017-07-11T17:52:28Z,130,32.716934,-117.162218
5296043,2017-07-11T16:28:40Z,89,32.723031,-117.165648
5296954,2017-07-11T15:49:22Z,65,32.736411,-117.130241
5298272,2017-07-11T17:54:15Z,137,32.7549,-117.226637
5298337,2017-07-11T19:10:02Z,200,32.736389,-117.251906
5299029,2017-07-11T17:56:13Z,140,32.789022,-117.235374
5302973,2017-07-12T05:18:56Z,38,32.722517,-117.165635
5303006,2017-07-12T05:18:59Z,36,32.722491,-117.165542
5305856,2017-07-11T17:20:23Z,80,32.750777,-117.169054
5307742,2017-07-11T16:22:20Z,95,32.787221,-117.254049
5310000,2017-07-11T18:08:59Z,175,32.726098,-117.167614
5316162,2017-07-11T21:34:08Z,600,32.807469,-117.242176
5318799,2017-07-11T16:31:47Z,135,32.773662,-117.099117
5326839,2017-07-11T17:53:13Z,129,32.77684,-117.152224
5334268,2017-07-11T15:09:05Z,50,32.795619,-117.203526
5335102,2017-07-11T21:34:07Z,599,32.814209,-117.18609
5335425,2017-07-11T17:23:16Z,85,32.744213,-117.126371
5338543,2017-07-11T18:10:26Z,150,32.784437,-117.252459
5340296,2017-07-11T17:53:08Z,125,32.808912,-117.228775
5345063,2017-07-11T17:18:50Z,60,32.578519,-117.074336
5346910,2017-07-11T19:09:56Z,200,32.762939,-117.249756
5347550,2017-07-11T21:35:04Z,525,32.723926,-117.167894
5353270,2017-07-11T17:22:02Z,89,32.715365,-117.158725
5354901,2017-07-11T21:38:06Z,1038,32.85755,-117.255607
5360158,2017-07-11T15:06:01Z,40,32.803597,-117.125069
5361155,2017-07-11T16:31:32Z,120,32.760139,-117.251298
5365188,2017-07-11T15:54:12Z,80,32.698214,-117.13844
5380942,2017-07-11T15:10:27Z,55,32.794088,-117.204506
5386584,2017-07-11T17:19:07Z,69,32.73782,-117.102482
5386832,2017-07-11T17:42:20Z,108,32.775042,-117.17134
5387000,2017-07-11T15:50:39Z,76,32.851326,-117.22704
5397075,2017-07-11T15:49:47Z,65,32.794873,-117.235495
5402083,2017-07-11T15:07:38Z,37,32.742104,-117.174007
5405613,2017-07-11T15:09:05Z,55,32.862866,-117.230562
5415520,2017-07-11T21:36:45Z,600,32.82991,-117.274459
5419908,2017-07-11T19:25:32Z,300,32.774581,-117.168282
5422549,2017-07-11T18:08:32Z,155,32.743244,-117.160423
5423544,2017-07-11T17:52:53Z,125,33.027885,-117.0541
5424091,2017-07-11T20:44:51Z,349,32.710914,-117.161686
5428840,2017-07-11T20:42:57Z,400,32.745528,-117.16883
5429324,2017-07-11T21:34:36Z,525,32.95386,-117.247279
5434979,2017-07-11T17:20:23Z,72,32.751459,-117.146842
5440669,2017-07-11T17:23:27Z,100,32.717991,-117.144969
5442243,2017-07-11T16:31:45Z,120,32.760339,-117.2499
5443046,2017-07-11T15:09:58Z,55,32.97418,-117.079179
5445971,2017-07-11T17:26:06Z,95,32.730566,-117.226895
5446027,2017-07-11T20:54:36Z,375,32.761271,-117.249174
5447103,2017-07-11T16:32:07Z,155,32.840808,-117.265978
5456031,2017-07-11T19:09:56Z,189,32.747844,-117.137208
5479290,2017-07-11T20:50:02Z,399,32.732887,-117.167879
5480096,2017-07-11T18:10:05Z,169,32.786876,-117.254405
5480472,2017-07-11T20:42:59Z,500,32.751745,-117.139506
5480764,2017-07-11T15:54:34Z,78,32.71297,-117.15691
5481258,2017-07-11T19:29:01Z,300,32.813597,-117.224851
5481873,2017-07-11T19:12:55Z,199,32.801307,-117.242103
5481957,2017-07-11T18:15:51Z,143,32.710901,-117.152977
5482404,2017-07-11T17:19:09Z,75,32.759031,-117.078439
5486512,2017-07-11T17:22:22Z,100,32.792917,-117.067883
5488592,2017-07-11T18:07:46Z,159,32.829922,-117.274083
5491165,2017-07-11T17:41:41Z,113,32.797094,-117.239527
5492593,2017-07-11T17:44:56Z,115,32.724832,-117.168132
5497321,2017-07-11T18:06:51Z,165,32.731759,-117.166901
5497779,2017-07-11T15:14:47Z,55,32.687193,-117.112101
5499115,2017-07-11T16:31:45Z,108,32.983774,-117.21862
5499820,2017-07-11T17:41:44Z,105,32.745734,-117.150133
5500397,2017-07-11T17:53:21Z,125,32.745893,-117.151673
5505725,2017-07-11T19:10:37Z,190,32.86876,-117.233459
5512680,2017-07-11T15:49:21Z,65,32.759388,-117.155387
5523379,2017-07-11T16:32:19Z,150,32.732198,-117.10433
5523895,2017-07-11T17:40:58Z,108,32.722229,-117.156036
5525476,2017-07-11T15:49:47Z,75,32.943976,-117.233655
5526042,2017-07-11T15:54:59Z,65,32.74859,-117.249088
5534486,2017-07-11T17:21:42Z,91,32.721896,-117.127548
5536125,2017-07-11T18:10:59Z,155,32.831709,-117.28094
5548760,2017-07-11T15:53:29Z,64,32.743868,-117.165253
5549585,2017-07-12T05:18:35Z,34,32.711321,-117.157597
5550639,2017-07-12T05:18:44Z,34,32.710741,-117.156287
5560689,2017-07-11T19:10:02Z,195,32.837281,-117.275453
5560996,2017-07-11T16:31:37Z,120,32.623839,-116.96891
5561540,2017-07-11T17:54:34Z,135,32.710876,-117.155077
5569529,2017-07-11T19:26:36Z,275,32.76252,-117.144049
5571554,2017-07-11T17:46:30Z,109,32.726704,-117.160909
5571807,2017-07-11T20:53:31Z,395,32.81903,-117.269666
5577085,2017-07-11T21:38:00Z,1200,32.79228,-117.246973
5578390,2017-07-11T17:19:01Z,74,32.802403,-117.243974
5580390,2017-07-11T15:22:15Z,60,32.830455,-117.251118
5593840,2017-07-11T16:31:51Z,125,32.87217,-117.246231
5594539,2017-07-11T15:11:56Z,53,32.864924,-117.213742
5601827,2017-07-11T19:40:48Z,250,32.803177,-117.252551
5603755,2017-07-11T17:19:33Z,80,32.770674,-117.046716
5604274,2017-07-11T17:54:52Z,135,32.718569,-117.154951
5608150,2017-07-11T17:25:43Z,89,32.713316,-117.157384
5609077,2017-07-11T17:42:13Z,117,32.714028,-117.159567
5615111,2017-07-11T15:12:36Z,56,32.726632,-117.131705
5620856,2017-07-11T17:19:03Z,70,32.745531,-117.146364
5621209,2017-07-11T17:53:01Z,129,32.871419,-117.216372
5627515,2017-07-12T02:19:20Z,750,32.985102,-117.165413
5629991,2017-07-11T16:21:31Z,95,32.727179,-117.236724
5630600,2017-07-11T17:17:14Z,169,32.718765,-117.135712
5631300,2017-07-11T19:25:27Z,210,32.816768,-117.209172
5654340,2017-07-11T21:35:24Z,650,32.741563,-117.236969
5657222,2017-07-11T17:52:55Z,135,32.949425,-117.24618
5658694,2017-07-11T19:22:03Z,233,32.830199,-117.276141
5659602,2017-07-11T21:05:20Z,375,32.721322,-117.161997
5659713,2017-07-11T16:21:37Z,89,32.805099,-117.18269600000001
5660665,2017-07-11T20:42:54Z,400,32.764128,-117.125133
5668001,2017-07-11T19:13:35Z,200,32.712463,-117.159726
5671927,2017-07-11T19:22:43Z,225,32.844845,-117.266495
5672944,2017-07-11T15:49:21Z,79,32.744919,-117.148714
5681294,2017-07-11T18:06:55Z,155,32.802525,-117.25436
5693929,2017-07-11T17:21:46Z,95,32.750702,-117.24929
5694066,2017-07-11T21:37:30Z,800,32.781916,-117.18545399999999
5696509,2017-07-11T15:06:07Z,37,32.947794,-117.218371
5696748,2017-07-11T15:06:07Z,35,32.947924,-117.21805
5698490,2017-07-11T19:13:37Z,195,32.710691,-117.162978
5709591,2017-07-11T16:21:18Z,87,32.806483,-117.25244000000001
5730977,2017-07-11T15:49:54Z,67,32.898239,-117.104174
5735911,2017-07-11T15:49:22Z,62,32.726207,-117.126939
5737932,2017-07-11T17:28:18Z,95,32.751498,-117.250637
5738584,2017-07-11T15:05:37Z,40,32.795412,-117.175947
5743409,2017-07-11T18:13:50Z,145,32.760541,-117.149218
5749309,2017-07-11T17:22:49Z,100,32.791203,-117.238042
5750685,2017-07-11T19:22:07Z,219,32.752851,-117.137161
5751783,2017-07-11T15:49:41Z,65,32.806193,-117.161045
5753791,2017-07-11T16:25:19Z,100,32.735426,-117.253878
5773979,2017-07-11T15:09:54Z,58,32.794111,-117.139839
5780850,2017-07-11T20:44:47Z,345,32.722691,-117.157994
5782655,2017-07-11T18:07:29Z,157,32.783987,-117.252416
5783498,2017-07-11T17:59:25Z,125,32.778461,-117.250852
5785860,2017-07-11T15:12:27Z,48,32.751896,-117.122912
5793422,2017-07-11T20:44:06Z,350,32.872937,-117.245388
5794114,2017-07-11T17:22:51Z,89,32.820396,-117.189205
5794444,2017-07-11T18:08:53Z,144,32.764947,-117.129221
5794886,2017-07-11T19:13:01Z,189,32.722522,-117.157115
5797674,2017-07-11T16:21:20Z,89,32.62532,-116.976492
5807388,2017-07-11T15:54:51Z,80,32.735661,-117.164739
5810312,2017-07-11T19:27:12Z,295,32.807847,-117.262023
5812460,2017-07-11T17:23:16Z,85,32.717453,-117.141724
5812678,2017-07-11T19:22:50Z,270,32.873641,-117.246234
5812722,2017-07-11T16:31:49Z,120,32.750411,-117.239936
5814777,2017-07-11T17:22:42Z,99,32.799804,-117.250891
5815312,2017-07-11T20:51:18Z,340,32.73839,-117.246496
5822150,2017-07-11T15:10:07Z,58,32.873216,-117.223054
5826304,2017-07-11T19:22:17Z,250,32.746906,-117.140005
5826321,2017-07-11T21:34:53Z,650,32.934946,-117.248823
5832665,2017-07-11T19:25:22Z,279,32.741397,-117.132151
5834567,2017-07-11T16:24:03Z,89,32.749116,-117.235647
5835448,2017-07-11T19:21:57Z,260,32.761301,-117.250962
5835689,2017-07-11T15:15:16Z,49,32.7906,-117.183664
5836388,2017-07-11T19:10:22Z,199,32.828051,-117.277309
5838740,2017-07-11T21:37:49Z,800,32.843327,-117.265048
5845497,2017-07-11T15:13:19Z,55,32.715647,-117.145116
5846098,2017-07-11T15:31:03Z,55,32.567173,-117.054859
5851823,2017-07-11T17:21:49Z,85,32.796715,-117.243226
5860897,2017-07-11T18:06:57Z,169,32.746001,-117.147707
5861096,2017-07-11T21:37:35Z,1e3,32.788575,-117.067896
5862910,2017-07-11T15:11:30Z,53,32.74245,-117.174657
5875034,2017-07-11T15:54:59Z,80,32.786229,-117.237968
5880161,2017-07-11T16:31:46Z,105,32.778449,-117.252802
5882710,2017-07-11T16:32:20Z,150,32.766929,-117.251501
5884420,2017-07-11T19:35:54Z,210,32.740129,-117.249646
5890829,2017-07-11T20:04:12Z,249,32.77301,-117.250296
5896411,2017-07-11T18:14:14Z,175,32.713173,-117.160739
5903345,2017-07-11T17:43:30Z,105,32.753924,-117.160148
5904956,2017-07-11T15:09:20Z,50,32.759084,-117.054914
5912289,2017-07-11T15:53:29Z,75,32.753315,-117.160244
5913874,2017-07-11T17:23:43Z,99,32.722125,-117.158922
5917736,2017-07-11T19:26:05Z,300,32.715057,-117.138854
5921542,2017-07-11T20:42:59Z,500,32.739911,-117.16459
5926123,2017-07-11T19:26:33Z,250,32.763,-117.250666
5928196,2017-07-11T19:31:18Z,280,32.714048,-117.161012
5928248,2017-07-11T18:13:16Z,145,32.710826,-117.153578
5932014,2017-07-11T20:40:24Z,339,32.984354,-117.217211
5933019,2017-07-11T18:06:46Z,160,32.774418,-117.147905
5934381,2017-07-11T17:40:58Z,106,32.748436,-117.113215
5939370,2017-07-11T17:55:59Z,126,32.727786,-117.164328
5940190,2017-07-12T05:19:38Z,150,32.75435,-117.162946
5942494,2017-07-11T17:26:12Z,99,32.742173,-117.169736
5945267,2017-07-11T19:25:29Z,240,32.748421,-117.129051
5945369,2017-07-11T21:37:44Z,770,32.843659,-117.267384
5946128,2017-07-11T18:09:05Z,150,32.864192,-117.225568
5948215,2017-07-11T15:09:56Z,49,32.795047,-117.138029
5953189,2017-07-11T17:17:32Z,235,32.764229,-117.186843
5954430,2017-07-11T21:34:02Z,550,32.801342,-117.259052
5954574,2017-07-11T17:21:42Z,90,32.704685,-117.14523
5955180,2017-07-11T19:25:59Z,248,32.72593,-117.127647
5959140,2017-07-11T18:10:20Z,179,32.807953,-117.239962
5966039,2017-07-11T19:25:32Z,300,32.80632,-117.169218
5976932,2017-07-11T17:22:42Z,95,32.917979,-117.215479
5980194,2017-07-11T19:13:42Z,195,32.725468,-117.119326
5980319,2017-07-11T20:43:02Z,305,32.763456,-117.160121
5980420,2017-07-11T15:22:27Z,45,32.578074,-117.075708
5993158,2017-07-11T20:45:32Z,325,32.806814,-117.248806
5993331,2017-07-11T15:50:22Z,65,32.854303,-117.234342
5999018,2017-07-11T19:25:24Z,275,32.750931,-117.174938
6002210,2017-07-11T20:48:54Z,449,32.714089,-117.160398
6002499,2017-07-11T19:22:18Z,250,32.791216,-117.253256
6005671,2017-07-11T18:16:15Z,179,32.751638,-117.251101
6006803,2017-07-11T16:23:07Z,90,32.86013,-117.22111
6013835,2017-07-11T18:06:40Z,150,32.836955,-117.279179
6017858,2017-07-11T16:32:25Z,200,32.764284,-117.187021
6018662,2017-07-11T15:22:30Z,43,32.576468,-117.075258
6019522,2017-07-11T19:25:15Z,293,32.815719,-117.210421
6025087,2017-07-11T21:38:06Z,1060,32.722371,-117.167415
6025966,2017-07-11T17:24:05Z,100,32.722035,-117.156941
6027216,2017-07-11T19:29:35Z,300,32.762516,-117.25093
6031496,2017-07-12T05:19:36Z,125,32.759778,-117.115464
6032872,2017-07-11T21:37:33Z,800,32.764396,-117.13707
6032925,2017-07-11T21:34:10Z,650,32.740189,-117.216374
6033212,2017-07-11T18:07:00Z,150,32.761528,-117.102333
